,index,start_date_time,title,price,ticket_url,type,venue
12,1,2023-08-30T21:00:00+02:00,Borrelarrangement,50,https://apps.ticketmatic.com/widgets/carre/addtickets?accesskey=71a75cd3e13076d9b28b2706&edit=yes&event=31765&flow=basketwithcheckout&oncompletion=orderdetail&promocode=regulier&requiredfields=customertitle&reservemoretickets=yes&returnurl=https%3A%2F%2Fcarre.nl%2Fagenda&saleschannelid=2&skinid=1&withauthentication=no&signature=e265c6bb264ef020c7087f389efffa7e70a3a3deecd96d4777e1f5f5a2eacbea,Theater,carre
13,1,2023-08-31T21:00:00+02:00,Borrelarrangement,50,https://apps.ticketmatic.com/widgets/carre/addtickets?accesskey=71a75cd3e13076d9b28b2706&edit=yes&event=31766&flow=basketwithcheckout&oncompletion=orderdetail&requiredfields=customertitle&reservemoretickets=yes&returnurl=https%3A%2F%2Fcarre.nl%2Fagenda&saleschannelid=2&skinid=1&withauthentication=no&signature=bb08bef5bd6d029f9fb94cd8ba1bb3ebff83dcd71b35391a1c1f9018df7be1d3,Theater,carre
14,1,2023-09-01T21:00:00+02:00,Borrelarrangement,50,https://apps.ticketmatic.com/widgets/carre/addtickets?accesskey=71a75cd3e13076d9b28b2706&edit=yes&event=31767&flow=basketwithcheckout&oncompletion=orderdetail&requiredfields=customertitle&reservemoretickets=yes&returnurl=https%3A%2F%2Fcarre.nl%2Fagenda&saleschannelid=2&skinid=1&withauthentication=no&signature=ed6258626f426b1f3406255c41940e466c02c8b0cd4ddc3e527c5f0ea4edabe7,Theater,carre
15,1,2023-09-02T21:00:00+02:00,Borrelarrangement,50,https://apps.ticketmatic.com/widgets/carre/addtickets?accesskey=71a75cd3e13076d9b28b2706&edit=yes&event=31768&flow=basketwithcheckout&oncompletion=orderdetail&requiredfields=customertitle&reservemoretickets=yes&returnurl=https%3A%2F%2Fcarre.nl%2Fagenda&saleschannelid=2&skinid=1&withauthentication=no&signature=06cc9d8b390dd9f83523c4cb47dd9917efcb8ee45358bf5ced85023aa9615156,Theater,carre
16,1,2023-09-03T15:00:00+02:00,Borrelarrangement,50,https://apps.ticketmatic.com/widgets/carre/addtickets?accesskey=71a75cd3e13076d9b28b2706&edit=yes&event=31769&flow=basketwithcheckout&oncompletion=orderdetail&requiredfields=customertitle&reservemoretickets=yes&returnurl=https%3A%2F%2Fcarre.nl%2Fagenda&saleschannelid=2&skinid=1&withauthentication=no&signature=774833c6d8cf0b7b92337980da367513277bc8c33c30958546168fcf103372b1,Theater,carre
17,1,2023-09-05T21:00:00+02:00,Borrelarrangement,50,https://apps.ticketmatic.com/widgets/carre/addtickets?accesskey=71a75cd3e13076d9b28b2706&edit=yes&event=31770&flow=basketwithcheckout&oncompletion=orderdetail&promocode=regulier&requiredfields=customertitle&reservemoretickets=yes&returnurl=https%3A%2F%2Fcarre.nl%2Fagenda&saleschannelid=2&skinid=1&withauthentication=no&signature=d0bdac5dd797ff7fb4aaf9d9b049f1ea19847693c432d9b12e037cd803bbfd47,Theater,carre
18,1,2023-09-06T21:00:00+02:00,Borrelarrangement,50,https://apps.ticketmatic.com/widgets/carre/addtickets?accesskey=71a75cd3e13076d9b28b2706&edit=yes&event=31771&flow=basketwithcheckout&oncompletion=orderdetail&promocode=regulier&requiredfields=customertitle&reservemoretickets=yes&returnurl=https%3A%2F%2Fcarre.nl%2Fagenda&saleschannelid=2&skinid=1&withauthentication=no&signature=05a4cd89d9adf900efc1f42ad9c9fbbfd2b17e1e851da85ba0f8de17819ced61,Theater,carre
19,1,2023-09-07T21:00:00+02:00,Borrelarrangement,50,https://apps.ticketmatic.com/widgets/carre/addtickets?accesskey=71a75cd3e13076d9b28b2706&edit=yes&event=31772&flow=basketwithcheckout&oncompletion=orderdetail&promocode=regulier&requiredfields=customertitle&reservemoretickets=yes&returnurl=https%3A%2F%2Fcarre.nl%2Fagenda&saleschannelid=2&skinid=1&withauthentication=no&signature=536e79321d1e60dc16ac3bd8ac443f9fc315809e2f085c86df53b166cdded449,Theater,carre
20,1,2023-09-08T21:00:00+02:00,Borrelarrangement,50,https://apps.ticketmatic.com/widgets/carre/addtickets?accesskey=71a75cd3e13076d9b28b2706&edit=yes&event=31773&flow=basketwithcheckout&oncompletion=orderdetail&requiredfields=customertitle&reservemoretickets=yes&returnurl=https%3A%2F%2Fcarre.nl%2Fagenda&saleschannelid=2&skinid=1&withauthentication=no&signature=1b4af74a16fc3dad59fef2902a41212d4564919f09522e16087f51717b01acef,Theater,carre
21,1,2023-09-09T21:00:00+02:00,Borrelarrangement,50,https://apps.ticketmatic.com/widgets/carre/addtickets?accesskey=71a75cd3e13076d9b28b2706&edit=yes&event=31774&flow=basketwithcheckout&oncompletion=orderdetail&requiredfields=customertitle&reservemoretickets=yes&returnurl=https%3A%2F%2Fcarre.nl%2Fagenda&saleschannelid=2&skinid=1&withauthentication=no&signature=f2d4064b4be11a29760d503f897ce631750d5cee7f8459464ec8997f3cc9603f,Theater,carre
22,1,2023-09-10T15:00:00+02:00,Borrelarrangement,50,https://apps.ticketmatic.com/widgets/carre/addtickets?accesskey=71a75cd3e13076d9b28b2706&edit=yes&event=31775&flow=basketwithcheckout&oncompletion=orderdetail&requiredfields=customertitle&reservemoretickets=yes&returnurl=https%3A%2F%2Fcarre.nl%2Fagenda&saleschannelid=2&skinid=1&withauthentication=no&signature=63a0993ab986e29eda011d12076ec0d4b46c58f2c54f44342b7738b2d05d4ecc,Theater,carre
23,1,2023-09-12T21:00:00+02:00,Borrelarrangement,50,https://apps.ticketmatic.com/widgets/carre/addtickets?accesskey=71a75cd3e13076d9b28b2706&edit=yes&event=31776&flow=basketwithcheckout&oncompletion=orderdetail&promocode=regulier&requiredfields=customertitle&reservemoretickets=yes&returnurl=https%3A%2F%2Fcarre.nl%2Fagenda&saleschannelid=2&skinid=1&withauthentication=no&signature=3096916fe3ab1cb9d352d9b8d77685f390680142aa01fed81a3127a7243a0a80,Theater,carre
24,1,2023-09-13T21:00:00+02:00,Borrelarrangement,50,https://apps.ticketmatic.com/widgets/carre/addtickets?accesskey=71a75cd3e13076d9b28b2706&edit=yes&event=31777&flow=basketwithcheckout&oncompletion=orderdetail&promocode=regulier&requiredfields=customertitle&reservemoretickets=yes&returnurl=https%3A%2F%2Fcarre.nl%2Fagenda&saleschannelid=2&skinid=1&withauthentication=no&signature=93f4343d94b6582b0474e15abcbc53982463ee040053e4ff29fad89cafc4892c,Theater,carre
25,1,2023-09-14T21:00:00+02:00,Borrelarrangement,50,https://apps.ticketmatic.com/widgets/carre/addtickets?accesskey=71a75cd3e13076d9b28b2706&edit=yes&event=31778&flow=basketwithcheckout&oncompletion=orderdetail&promocode=regulier&requiredfields=customertitle&reservemoretickets=yes&returnurl=https%3A%2F%2Fcarre.nl%2Fagenda&saleschannelid=2&skinid=1&withauthentication=no&signature=354524b00dac835a66dce567de21cfbc2be09ec6bbbc0514fe6c28b39573f165,Theater,carre
26,1,2023-09-15T21:00:00+02:00,Borrelarrangement,50,https://apps.ticketmatic.com/widgets/carre/addtickets?accesskey=71a75cd3e13076d9b28b2706&edit=yes&event=31779&flow=basketwithcheckout&oncompletion=orderdetail&requiredfields=customertitle&reservemoretickets=yes&returnurl=https%3A%2F%2Fcarre.nl%2Fagenda&saleschannelid=2&skinid=1&withauthentication=no&signature=9c1c03cfc7241fbe2f1a11c1f834675958608f204b8bcb2fe7cf0f6682da1e44,Theater,carre
27,1,2023-09-16T21:00:00+02:00,Borrelarrangement,50,https://apps.ticketmatic.com/widgets/carre/addtickets?accesskey=71a75cd3e13076d9b28b2706&edit=yes&event=31780&flow=basketwithcheckout&oncompletion=orderdetail&requiredfields=customertitle&reservemoretickets=yes&returnurl=https%3A%2F%2Fcarre.nl%2Fagenda&saleschannelid=2&skinid=1&withauthentication=no&signature=df850509cbcff7e7a51791fd6d4810443f0b460c27963cb853339a9690529f9d,Theater,carre
28,1,2023-09-17T15:00:00+02:00,Borrelarrangement,50,https://apps.ticketmatic.com/widgets/carre/addtickets?accesskey=71a75cd3e13076d9b28b2706&edit=yes&event=31781&flow=basketwithcheckout&oncompletion=orderdetail&requiredfields=customertitle&reservemoretickets=yes&returnurl=https%3A%2F%2Fcarre.nl%2Fagenda&saleschannelid=2&skinid=1&withauthentication=no&signature=156deb9f5fee589829e6adc4f5d6ddd5c9857ce8d03eec6ea6123c69fbdbb536,Theater,carre
29,1,2023-09-22T22:00:00+02:00,Borrelarrangement,50,https://apps.ticketmatic.com/widgets/carre/addtickets?accesskey=71a75cd3e13076d9b28b2706&edit=yes&event=32171&flow=basketwithcheckout&oncompletion=orderdetail&requiredfields=customertitle&reservemoretickets=yes&returnurl=https%3A%2F%2Fcarre.nl%2Fagenda&saleschannelid=2&skinid=1&withauthentication=no&signature=6c556ab8bffbb1c3e2e10050b828c3111d02227b972cefaa0e9adcaec3c41e74,Theater,carre
30,1,2023-09-23T21:30:00+02:00,Borrelarrangement,50,https://apps.ticketmatic.com/widgets/carre/addtickets?accesskey=71a75cd3e13076d9b28b2706&edit=yes&event=32095&flow=basketwithcheckout&oncompletion=orderdetail&requiredfields=customertitle&reservemoretickets=yes&returnurl=https%3A%2F%2Fcarre.nl%2Fagenda&saleschannelid=2&skinid=1&withauthentication=no&signature=691ff3fb3b1706054e15c9a58c9e0c7979fa8538373913e1181dfefcb630fd86,Theater,carre
31,1,2023-09-24T21:00:00+02:00,Borrelarrangement,50,https://apps.ticketmatic.com/widgets/carre/addtickets?accesskey=71a75cd3e13076d9b28b2706&edit=yes&event=32092&flow=basketwithcheckout&oncompletion=orderdetail&requiredfields=customertitle&reservemoretickets=yes&returnurl=https%3A%2F%2Fcarre.nl%2Fagenda&saleschannelid=2&skinid=1&withauthentication=no&signature=dbaf974a70b64297d3790be7a2e877f2b214cb4efbf4b26fcb4072b215dcd08e,Theater,carre
32,1,2023-09-29T22:15:00+02:00,Borrelarrangement,50,https://apps.ticketmatic.com/widgets/carre/addtickets?accesskey=71a75cd3e13076d9b28b2706&edit=yes&event=32215&flow=basketwithcheckout&oncompletion=orderdetail&requiredfields=customertitle&reservemoretickets=yes&returnurl=https%3A%2F%2Fcarre.nl%2Fagenda&saleschannelid=2&skinid=10013&withauthentication=no&signature=3c5f453516a0a7b841971120003311bceed391d18130ef2dc745b889ae37a4e6,Theater,carre
33,1,2023-09-30T22:15:00+02:00,Borrelarrangement,50,https://apps.ticketmatic.com/widgets/carre/addtickets?accesskey=71a75cd3e13076d9b28b2706&edit=yes&event=32216&flow=basketwithcheckout&oncompletion=orderdetail&requiredfields=customertitle&reservemoretickets=yes&returnurl=https%3A%2F%2Fcarre.nl%2Fagenda&saleschannelid=2&skinid=10013&withauthentication=no&signature=7ee9461d198130f125a5c05d465eab5c3ef0be2fc8eb55e1236886bdd36afb36,Theater,carre
34,1,2023-10-05T21:30:00+02:00,Borrelarrangement,50,https://apps.ticketmatic.com/widgets/carre/addtickets?accesskey=71a75cd3e13076d9b28b2706&edit=yes&event=31834&flow=basketwithcheckout&oncompletion=orderdetail&requiredfields=customertitle&reservemoretickets=yes&returnurl=https%3A%2F%2Fcarre.nl%2Fagenda&saleschannelid=2&skinid=1&withauthentication=no&signature=91f653bd1b45c4e47b4c89872c952a8f8c5692497b0977cc4b477987b83ee914,Theater,carre
35,1,2023-10-06T22:00:00+02:00,Borrelarrangement,50,https://apps.ticketmatic.com/widgets/carre/addtickets?accesskey=71a75cd3e13076d9b28b2706&edit=yes&event=32261&flow=basketwithcheckout&oncompletion=orderdetail&requiredfields=customertitle&reservemoretickets=yes&returnurl=https%3A%2F%2Fcarre.nl%2Fagenda&saleschannelid=2&skinid=10008&withauthentication=no&signature=75cfab65dc6b723b0c11a7d36eb073c8bf8d59bd37c66386355b4715ba25d4ee,Theater,carre
36,1,2023-10-14T21:30:00+02:00,Borrelarrangement,50,https://apps.ticketmatic.com/widgets/carre/addtickets?accesskey=71a75cd3e13076d9b28b2706&edit=yes&event=32105&flow=basketwithcheckout&oncompletion=orderdetail&requiredfields=customertitle&reservemoretickets=yes&returnurl=https%3A%2F%2Fcarre.nl%2Fagenda&saleschannelid=2&skinid=1&withauthentication=no&signature=df78af0e0c698143f6e657182981718cd9482b50a1234c82e64c509595f5fbcb,Theater,carre
37,1,2023-10-23T21:00:00+02:00,Borrelarrangement,50,https://apps.ticketmatic.com/widgets/carre/addtickets?accesskey=71a75cd3e13076d9b28b2706&edit=yes&event=32127&flow=basketwithcheckout&oncompletion=orderdetail&requiredfields=customertitle&reservemoretickets=yes&returnurl=https%3A%2F%2Fcarre.nl%2Fagenda&saleschannelid=2&skinid=1&withauthentication=no&signature=f612dcad62d9146fd0b8f576caf15067c5a4e71c8b6cf9a122d61539a250c644,Theater,carre
38,1,2023-10-25T21:00:00+02:00,Borrelarrangement,50,https://apps.ticketmatic.com/widgets/carre/addtickets?accesskey=71a75cd3e13076d9b28b2706&edit=yes&event=31610&flow=basketwithcheckout&oncompletion=orderdetail&requiredfields=customertitle&reservemoretickets=yes&returnurl=https%3A%2F%2Fcarre.nl%2Fagenda&saleschannelid=2&skinid=1&withauthentication=no&signature=03109abe25ef82517987a836ef2f8f493d87b0a07979e518394779cfb7204208,Theater,carre
39,1,2023-10-26T21:00:00+02:00,Borrelarrangement,50,https://apps.ticketmatic.com/widgets/carre/addtickets?accesskey=71a75cd3e13076d9b28b2706&edit=yes&event=31614&flow=basketwithcheckout&oncompletion=orderdetail&requiredfields=customertitle&reservemoretickets=yes&returnurl=https%3A%2F%2Fcarre.nl%2Fagenda&saleschannelid=2&skinid=1&withauthentication=no&signature=c89d6aa19ba9425a7e076f7f39287d5dc6e0aae466f53f7cd9ae8be3075416ad,Theater,carre
40,1,2023-10-27T21:00:00+02:00,Borrelarrangement,50,https://apps.ticketmatic.com/widgets/carre/addtickets?accesskey=71a75cd3e13076d9b28b2706&edit=yes&event=31615&flow=basketwithcheckout&oncompletion=orderdetail&requiredfields=customertitle&reservemoretickets=yes&returnurl=https%3A%2F%2Fcarre.nl%2Fagenda&saleschannelid=2&skinid=1&withauthentication=no&signature=b51aa961fab0596275f01bcb1a90595e17809ff5510ba384285cfc1e48be22c9,Theater,carre
41,1,2023-10-28T21:00:00+02:00,Borrelarrangement,50,https://apps.ticketmatic.com/widgets/carre/addtickets?accesskey=71a75cd3e13076d9b28b2706&edit=yes&event=31616&flow=basketwithcheckout&oncompletion=orderdetail&requiredfields=customertitle&reservemoretickets=yes&returnurl=https%3A%2F%2Fcarre.nl%2Fagenda&saleschannelid=2&skinid=1&withauthentication=no&signature=062128357a8c0aaad6aab9bce2a1ce5898b0a51f13ab5f477efce28f1df73115,Theater,carre
42,1,2023-10-29T16:00:00+01:00,Borrelarrangement,50,https://apps.ticketmatic.com/widgets/carre/addtickets?accesskey=71a75cd3e13076d9b28b2706&edit=yes&event=31617&flow=basketwithcheckout&oncompletion=orderdetail&requiredfields=customertitle&reservemoretickets=yes&returnurl=https%3A%2F%2Fcarre.nl%2Fagenda&saleschannelid=2&skinid=1&withauthentication=no&signature=d45882204f5a933fcf3e28929946220142dfde92468c6da9e1c6b424dd954364,Theater,carre
43,1,2023-11-01T21:00:00+01:00,Borrelarrangement,50,https://apps.ticketmatic.com/widgets/carre/addtickets?accesskey=71a75cd3e13076d9b28b2706&edit=yes&event=31619&flow=basketwithcheckout&oncompletion=orderdetail&requiredfields=customertitle&reservemoretickets=yes&returnurl=https%3A%2F%2Fcarre.nl%2Fagenda&saleschannelid=2&skinid=1&withauthentication=no&signature=999f3da1e45def96e6657521c48849fb3fa1719a0c064da9e221588fe7a9fa58,Theater,carre
44,1,2023-11-02T21:00:00+01:00,Borrelarrangement,50,https://apps.ticketmatic.com/widgets/carre/addtickets?accesskey=71a75cd3e13076d9b28b2706&edit=yes&event=31623&flow=basketwithcheckout&oncompletion=orderdetail&requiredfields=customertitle&reservemoretickets=yes&returnurl=https%3A%2F%2Fcarre.nl%2Fagenda&saleschannelid=2&skinid=1&withauthentication=no&signature=176926fc314f7cef0275baf42c1f082eda42ab4b331501a347cece08f2f575f6,Theater,carre
45,1,2023-11-03T21:00:00+01:00,Borrelarrangement,50,https://apps.ticketmatic.com/widgets/carre/addtickets?accesskey=71a75cd3e13076d9b28b2706&edit=yes&event=31624&flow=basketwithcheckout&oncompletion=orderdetail&requiredfields=customertitle&reservemoretickets=yes&returnurl=https%3A%2F%2Fcarre.nl%2Fagenda&saleschannelid=2&skinid=1&withauthentication=no&signature=b712ba5d4c9773b4e4ffd03111145c6eaff2cd3b27a4a61785eb97f12757bd01,Theater,carre
46,1,2023-11-04T21:00:00+01:00,Borrelarrangement,50,https://apps.ticketmatic.com/widgets/carre/addtickets?accesskey=71a75cd3e13076d9b28b2706&edit=yes&event=31625&flow=basketwithcheckout&oncompletion=orderdetail&requiredfields=customertitle&reservemoretickets=yes&returnurl=https%3A%2F%2Fcarre.nl%2Fagenda&saleschannelid=2&skinid=1&withauthentication=no&signature=d79c6e9e433cfad6af81950ed35c3c0564aa7d06fa465c9e08f9e18563b56874,Theater,carre
47,1,2023-11-05T16:00:00+01:00,Borrelarrangement,50,https://apps.ticketmatic.com/widgets/carre/addtickets?accesskey=71a75cd3e13076d9b28b2706&edit=yes&event=31626&flow=basketwithcheckout&oncompletion=orderdetail&requiredfields=customertitle&reservemoretickets=yes&returnurl=https%3A%2F%2Fcarre.nl%2Fagenda&saleschannelid=2&skinid=1&withauthentication=no&signature=86091efde4e8985dfa7aca9a150579a9be13fc6b46b982dfae40186957a6e805,Theater,carre
48,1,2023-11-09T20:00:00+01:00,Borrelarrangement,50,https://apps.ticketmatic.com/widgets/carre/addtickets?accesskey=71a75cd3e13076d9b28b2706&edit=yes&event=32200&flow=basketwithcheckout&oncompletion=orderdetail&requiredfields=customertitle&reservemoretickets=yes&returnurl=https%3A%2F%2Fcarre.nl%2Fagenda&saleschannelid=2&skinid=1&withauthentication=no&signature=e407ad56ec7b86dc0b80dfbc981f732845226aad9fe85589ea12eeedb308d18b,Theater,carre
49,1,2023-11-09T21:10:00+01:00,Borrelarrangement,50,https://apps.ticketmatic.com/widgets/carre/addtickets?accesskey=71a75cd3e13076d9b28b2706&edit=yes&event=32201&flow=basketwithcheckout&oncompletion=orderdetail&requiredfields=customertitle&reservemoretickets=yes&returnurl=https%3A%2F%2Fcarre.nl%2Fagenda&saleschannelid=2&skinid=1&withauthentication=no&signature=56fee2cea8e844556232aaefac8206f8f069b16964bf1ae8e6955ca001c05b6d,Theater,carre
50,1,2023-11-13T21:00:00+01:00,Borrelarrangement,50,https://apps.ticketmatic.com/widgets/carre/addtickets?accesskey=71a75cd3e13076d9b28b2706&edit=yes&event=31914&flow=basketwithcheckout&oncompletion=orderdetail&requiredfields=customertitle&reservemoretickets=yes&returnurl=https%3A%2F%2Fcarre.nl%2Fagenda&saleschannelid=2&skinid=10008&withauthentication=no&signature=77fd6eec9d4f358939f364938a4344d57ad46f9924fd2717e7e1589fc0b957f8,Theater,carre
51,1,2023-11-15T22:00:00+01:00,Borrelarrangement,50,https://apps.ticketmatic.com/widgets/carre/addtickets?accesskey=71a75cd3e13076d9b28b2706&edit=yes&event=31886&flow=basketwithcheckout&oncompletion=orderdetail&requiredfields=customertitle&reservemoretickets=yes&returnurl=https%3A%2F%2Fcarre.nl%2Fagenda&saleschannelid=2&skinid=10008&withauthentication=no&signature=f3762a59ef1d3a811ac7256a0032aa69effdf53fcad73811853b853d7de636c1,Theater,carre
52,1,2023-11-16T21:00:00+01:00,Borrelarrangement,50,https://apps.ticketmatic.com/widgets/carre/addtickets?accesskey=71a75cd3e13076d9b28b2706&edit=yes&event=32098&flow=basketwithcheckout&oncompletion=orderdetail&requiredfields=customertitle&reservemoretickets=yes&returnurl=https%3A%2F%2Fcarre.nl%2Fagenda&saleschannelid=2&skinid=1&withauthentication=no&signature=ff550e7b72b2ff697f43241d07330f21fb680be0fd92e1e06c533b2e0c22ee7b,Theater,carre
53,1,2023-11-22T21:00:00+01:00,Borrelarrangement,50,https://apps.ticketmatic.com/widgets/carre/addtickets?accesskey=71a75cd3e13076d9b28b2706&edit=yes&event=31628&flow=basketwithcheckout&oncompletion=orderdetail&requiredfields=customertitle&reservemoretickets=yes&returnurl=https%3A%2F%2Fcarre.nl%2Fagenda&saleschannelid=2&skinid=1&withauthentication=no&signature=70c6bead8783c137b31cee35724a601ef2b86a7b03a3932899822baf152e59ef,Theater,carre
54,1,2023-11-23T21:00:00+01:00,Borrelarrangement,50,https://apps.ticketmatic.com/widgets/carre/addtickets?accesskey=71a75cd3e13076d9b28b2706&edit=yes&event=31632&flow=basketwithcheckout&oncompletion=orderdetail&requiredfields=customertitle&reservemoretickets=yes&returnurl=https%3A%2F%2Fcarre.nl%2Fagenda&saleschannelid=2&skinid=1&withauthentication=no&signature=432d236ebba019f5cfa89d95c4cc8a56ec2d85bd7855b19d910452b28f99a1e0,Theater,carre
55,1,2023-11-24T21:00:00+01:00,Borrelarrangement,50,https://apps.ticketmatic.com/widgets/carre/addtickets?accesskey=71a75cd3e13076d9b28b2706&edit=yes&event=31633&flow=basketwithcheckout&oncompletion=orderdetail&requiredfields=customertitle&reservemoretickets=yes&returnurl=https%3A%2F%2Fcarre.nl%2Fagenda&saleschannelid=2&skinid=1&withauthentication=no&signature=2e8c22f9df353627ec997f5cd4c9f13f08eb0696d23501936fe12ff1a33d7d39,Theater,carre
56,1,2023-11-25T21:00:00+01:00,Borrelarrangement,50,https://apps.ticketmatic.com/widgets/carre/addtickets?accesskey=71a75cd3e13076d9b28b2706&edit=yes&event=31634&flow=basketwithcheckout&oncompletion=orderdetail&requiredfields=customertitle&reservemoretickets=yes&returnurl=https%3A%2F%2Fcarre.nl%2Fagenda&saleschannelid=2&skinid=1&withauthentication=no&signature=44de416cf44d76cfb91ebb5bd1d1a28e093ca09f74c89d38cdba733d36524e7d,Theater,carre
